student_id,section,subsection,video_id,date_viewed,duration_seconds,watched_seconds
31,Week 1,Lecture 1,lec1_v7,2018-09-20,422,186
31,Week 1,Lecture 2,lec2_v0,2018-09-21,265,62
32,Week 1,Lecture 1,lec1_v0,2018-09-20,389,114
32,Week 1,Lecture 1,lec1_v1,2018-09-21,564,24
32,Week 1,Lecture 1,lec1_v3,2018-09-21,364,20
33,Week 1,Lecture 1,lec1_v0,2018-11-05,389,40
33,Week 1,Lecture 1,lec1_v1,2018-11-06,564,284
33,Week 1,Lecture 1,lec1_v2,2018-11-06,343,289
33,Week 1,Lecture 1,lec1_v3,2018-11-06,364,228
33,Week 1,Lecture 1,lec1_v4,2018-10-01,402,343
34,Week 1,Lecture 1,lec1_v1,2018-09-17,564,351
34,Week 1,Lecture 1,lec1_v6,2018-09-28,366,127
35,Week 1,Lecture 1,lec1_v0,2018-09-16,389,115
36,Week 1,Lecture 1,lec1_v0,2018-10-05,389,76
36,Week 1,Lecture 1,lec1_v2,2018-10-19,343,5
36,Week 1,Lecture 1,lec1_v3,2018-10-19,364,310
36,Week 1,Lecture 1,lec1_v4,2018-10-08,402,35
36,Week 1,Lecture 1,lec1_v6,2018-09-16,366,229
36,Week 1,Lecture 1,lec1_v7,2018-11-19,422,261
38,Week 1,Lecture 1,lec1_v0,2018-09-18,389,10
38,Week 1,Lecture 1,lec1_v1,2018-09-30,564,36
38,Week 1,Lecture 1,lec1_v2,2018-09-28,343,239
38,Week 1,Lecture 1,lec1_v3,2018-09-28,364,276
38,Week 1,Lecture 1,lec1_v4,2018-09-28,402,357
38,Week 1,Lecture 1,lec1_v5,2018-10-01,208,10
38,Week 1,Lecture 1,lec1_v6,2018-10-31,366,203
38,Week 1,Lecture 1,lec1_v7,2018-10-19,422,417
38,Week 1,Lecture 2,lec2_v0,2018-10-31,265,234
38,Week 1,Lecture 2,lec2_v1,2018-10-31,163,163
38,Week 1,Lecture 2,lec2_v2,2018-10-19,509,408
38,Week 1,Lecture 2,lec2_v3,2018-12-06,453,102
38,Week 2,Lecture 3,lec3_v0,2018-12-06,584,15
38,Week 2,Lecture 3,lec3_v1,2018-10-19,434,54
40,Week 1,Lecture 1,lec1_v1,2018-09-20,564,534
40,Week 1,Lecture 1,lec1_v2,2018-09-26,343,142
41,Week 1,Lecture 1,lec1_v0,2018-09-17,389,381
41,Week 1,Lecture 1,lec1_v1,2018-09-17,564,440
41,Week 1,Lecture 1,lec1_v2,2018-09-17,343,321
41,Week 1,Lecture 1,lec1_v3,2018-09-17,364,146
41,Week 1,Lecture 1,lec1_v5,2018-10-07,208,156
41,Week 1,Lecture 1,lec1_v6,2018-09-17,366,198
41,Week 1,Lecture 1,lec1_v7,2018-10-25,422,60
41,Week 1,Lecture 2,lec2_v0,2018-09-17,265,61
42,Week 1,Lecture 1,lec1_v0,2018-09-17,389,91
42,Week 1,Lecture 1,lec1_v1,2018-09-17,564,564
42,Week 1,Lecture 1,lec1_v2,2018-10-05,343,11
42,Week 1,Lecture 1,lec1_v3,2018-10-05,364,364
42,Week 1,Lecture 1,lec1_v4,2018-10-06,402,402
42,Week 1,Lecture 1,lec1_v5,2018-10-06,208,208
42,Week 1,Lecture 1,lec1_v6,2018-10-06,366,329
42,Week 1,Lecture 1,lec1_v7,2018-10-06,422,114
42,Week 1,Lecture 2,lec2_v0,2018-10-06,265,265
42,Week 1,Lecture 2,lec2_v1,2018-10-18,163,163
42,Week 1,Lecture 2,lec2_v2,2018-10-06,509,509
42,Week 1,Lecture 2,lec2_v3,2018-10-18,453,453
42,Week 2,Lecture 3,lec3_v0,2018-10-18,584,136
42,Week 2,Lecture 3,lec3_v1,2018-10-18,434,434
42,Week 2,Lecture 3,lec3_v10,2018-10-18,343,343
42,Week 2,Lecture 3,lec3_v11,2018-10-18,331,331
42,Week 2,Lecture 3,lec3_v2,2018-10-24,416,416
42,Week 2,Lecture 3,lec3_v3,2018-10-24,195,195
42,Week 2,Lecture 3,lec3_v4,2018-10-26,127,127
42,Week 2,Lecture 3,lec3_v5,2018-10-26,374,374
42,Week 2,Lecture 3,lec3_v6,2018-10-26,148,148
42,Week 2,Lecture 3,lec3_v7,2018-10-26,211,211
42,Week 2,Lecture 3,lec3_v8,2018-11-03,236,236
42,Week 2,Lecture 3,lec3_v9,2018-11-03,134,134
42,Week 2,Lecture 4,lec4_v0,2018-11-03,427,427
42,Week 2,Lecture 4,lec4_v1,2018-11-15,360,238
42,Week 2,Lecture 4,lec4_v2,2018-11-19,438,438
42,Week 2,Lecture 4,lec4_v3,2018-11-27,339,339
42,Week 2,Lecture 4,lec4_v4,2018-11-27,253,253
42,Week 2,Lecture 4,lec4_v5,2018-11-27,599,599
42,Week 2,Lecture 4,lec4_v6,2018-11-27,598,10
42,Week 2,Lecture 4,lec4_v7,2018-11-27,524,524
42,Week 3,Lecture 5,lec5_v0,2018-11-27,230,230
42,Week 3,Lecture 5,lec5_v1,2018-11-27,259,259
42,Week 3,Lecture 5,lec5_v2,2018-11-27,153,153
42,Week 3,Lecture 5,lec5_v3,2018-12-04,488,488
42,Week 3,Lecture 5,lec5_v4,2018-12-04,312,312
42,Week 3,Lecture 5,lec5_v5,2018-12-04,527,527
42,Week 3,Lecture 6,lec6_v0,2018-12-06,527,527
42,Week 3,Lecture 6,lec6_v1,2018-12-06,120,55
42,Week 3,Lecture 6,lec6_v10,2018-12-06,249,249
42,Week 3,Lecture 6,lec6_v11,2018-12-06,161,161
42,Week 3,Lecture 6,lec6_v2,2018-12-06,220,220
42,Week 3,Lecture 6,lec6_v3,2018-12-06,557,17
42,Week 3,Lecture 6,lec6_v4,2018-12-06,346,346
42,Week 3,Lecture 6,lec6_v5,2018-12-06,591,464
42,Week 3,Lecture 6,lec6_v6,2018-12-06,311,311
42,Week 3,Lecture 6,lec6_v7,2018-12-06,155,155
42,Week 3,Lecture 6,lec6_v8,2018-12-15,422,15
42,Week 3,Lecture 6,lec6_v9,2018-12-15,494,494
42,Week 4,Lecture 7,lec7_v0,2018-12-15,484,484
42,Week 4,Lecture 7,lec7_v10,2018-12-15,472,472
43,Week 1,Lecture 1,lec1_v0,2018-09-18,389,96
44,Week 1,Lecture 1,lec1_v0,2018-09-19,389,223
45,Week 1,Lecture 1,lec1_v4,2018-09-18,402,264
46,Week 1,Lecture 1,lec1_v2,2018-09-18,343,309
47,Week 1,Lecture 1,lec1_v0,2018-09-16,389,389
47,Week 1,Lecture 1,lec1_v1,2018-09-16,564,217
47,Week 1,Lecture 1,lec1_v2,2018-09-16,343,343
47,Week 1,Lecture 1,lec1_v3,2018-09-16,364,220
47,Week 1,Lecture 1,lec1_v4,2018-09-16,402,37
47,Week 1,Lecture 1,lec1_v5,2018-09-16,208,208
47,Week 1,Lecture 1,lec1_v6,2018-09-16,366,61
47,Week 1,Lecture 1,lec1_v7,2018-09-16,422,219
47,Week 1,Lecture 2,lec2_v0,2018-09-16,265,260
47,Week 1,Lecture 2,lec2_v1,2018-09-16,163,163
47,Week 1,Lecture 2,lec2_v2,2018-09-16,509,509
47,Week 1,Lecture 2,lec2_v3,2018-09-16,453,359
47,Week 2,Lecture 3,lec3_v0,2018-09-16,584,159
47,Week 2,Lecture 3,lec3_v1,2018-09-18,434,291
47,Week 2,Lecture 3,lec3_v10,2018-09-18,343,343
47,Week 2,Lecture 3,lec3_v11,2018-09-18,331,331
47,Week 2,Lecture 3,lec3_v2,2018-09-18,416,317
47,Week 2,Lecture 3,lec3_v3,2018-09-19,195,195
47,Week 2,Lecture 3,lec3_v4,2018-09-19,127,127
47,Week 2,Lecture 3,lec3_v5,2018-09-19,374,51
47,Week 2,Lecture 3,lec3_v6,2018-09-19,148,148
47,Week 2,Lecture 3,lec3_v7,2018-09-19,211,211
47,Week 2,Lecture 3,lec3_v8,2018-09-19,236,236
47,Week 2,Lecture 3,lec3_v9,2018-09-19,134,134
47,Week 2,Lecture 4,lec4_v0,2018-09-19,427,337
47,Week 2,Lecture 4,lec4_v1,2018-09-19,360,204
47,Week 2,Lecture 4,lec4_v2,2018-09-21,438,16
47,Week 2,Lecture 4,lec4_v3,2018-09-21,339,227
47,Week 2,Lecture 4,lec4_v4,2018-09-29,253,11
47,Week 2,Lecture 4,lec4_v5,2018-09-29,599,172
47,Week 2,Lecture 4,lec4_v6,2018-09-29,598,320
47,Week 2,Lecture 4,lec4_v7,2018-09-29,524,472
47,Week 3,Lecture 5,lec5_v0,2018-09-30,230,230
47,Week 3,Lecture 5,lec5_v1,2018-10-02,259,53
47,Week 3,Lecture 5,lec5_v2,2018-10-02,153,153
47,Week 3,Lecture 5,lec5_v3,2018-10-05,488,116
47,Week 3,Lecture 5,lec5_v4,2018-10-05,312,131
47,Week 3,Lecture 5,lec5_v5,2018-10-06,527,324
47,Week 3,Lecture 6,lec6_v0,2018-10-06,527,66
47,Week 3,Lecture 6,lec6_v1,2018-10-06,120,75
47,Week 3,Lecture 6,lec6_v10,2018-10-14,249,249
47,Week 3,Lecture 6,lec6_v11,2018-10-14,161,161
47,Week 3,Lecture 6,lec6_v2,2018-10-15,220,215
47,Week 3,Lecture 6,lec6_v3,2018-10-15,557,202
47,Week 3,Lecture 6,lec6_v4,2018-10-15,346,346
47,Week 3,Lecture 6,lec6_v5,2018-10-15,591,44
47,Week 3,Lecture 6,lec6_v6,2018-10-15,311,311
47,Week 3,Lecture 6,lec6_v7,2018-10-18,155,155
47,Week 3,Lecture 6,lec6_v8,2018-10-18,422,58
47,Week 3,Lecture 6,lec6_v9,2018-10-18,494,348
47,Week 4,Lecture 7,lec7_v0,2018-10-18,484,119
47,Week 4,Lecture 7,lec7_v1,2018-10-18,176,176
47,Week 4,Lecture 7,lec7_v10,2018-10-18,472,175
47,Week 4,Lecture 7,lec7_v11,2018-10-18,182,88
47,Week 4,Lecture 7,lec7_v2,2018-10-18,238,238
47,Week 4,Lecture 7,lec7_v3,2018-10-18,168,168
47,Week 4,Lecture 7,lec7_v4,2018-10-18,148,148
47,Week 4,Lecture 7,lec7_v5,2018-10-18,503,349
47,Week 4,Lecture 7,lec7_v6,2018-10-18,205,205
47,Week 4,Lecture 7,lec7_v7,2018-10-18,389,275
47,Week 4,Lecture 7,lec7_v8,2018-10-18,335,14
47,Week 4,Lecture 7,lec7_v9,2018-10-18,211,196
47,Week 4,Lecture 8,lec8_v0,2018-10-18,322,322
47,Week 4,Lecture 8,lec8_v1,2018-10-18,222,222
47,Week 4,Lecture 8,lec8_v2,2018-10-20,249,195
47,Week 4,Lecture 8,lec8_v3,2018-10-20,587,185
47,Week 4,Lecture 8,lec8_v4,2018-10-20,506,440
47,Week 5,Lecture 10,lec10_v0,2018-10-20,400,394
47,Week 5,Lecture 10,lec10_v1,2018-10-22,236,20
47,Week 5,Lecture 10,lec10_v2,2018-10-22,409,409
47,Week 5,Lecture 10,lec10_v3,2018-10-22,298,298
47,Week 5,Lecture 9,lec9_v0,2018-10-22,221,182
47,Week 5,Lecture 9,lec9_v1,2018-10-22,309,309
47,Week 5,Lecture 9,lec9_v10,2018-10-22,262,101
47,Week 5,Lecture 9,lec9_v2,2018-10-22,530,530
47,Week 5,Lecture 9,lec9_v3,2018-10-22,428,320
47,Week 5,Lecture 9,lec9_v4,2018-10-22,168,83
47,Week 5,Lecture 9,lec9_v5,2018-10-22,595,379
47,Week 5,Lecture 9,lec9_v6,2018-10-22,222,203
47,Week 5,Lecture 9,lec9_v7,2018-10-23,244,24
47,Week 5,Lecture 9,lec9_v8,2018-10-23,491,401
47,Week 5,Lecture 9,lec9_v9,2018-10-23,278,44
47,Week 6,Lecture 11,lec11_v0,2018-10-23,352,352
47,Week 6,Lecture 11,lec11_v1,2018-10-23,396,396
47,Week 6,Lecture 11,lec11_v10,2018-10-23,572,128
47,Week 6,Lecture 11,lec11_v11,2018-10-23,214,197
47,Week 6,Lecture 11,lec11_v2,2018-10-23,536,309
47,Week 6,Lecture 11,lec11_v3,2018-10-23,207,207
47,Week 6,Lecture 11,lec11_v4,2018-10-25,194,160
47,Week 6,Lecture 11,lec11_v5,2018-10-25,556,547
47,Week 6,Lecture 11,lec11_v6,2018-10-31,513,471
47,Week 6,Lecture 11,lec11_v7,2018-10-31,240,240
47,Week 6,Lecture 11,lec11_v8,2018-11-01,211,83
47,Week 6,Lecture 11,lec11_v9,2018-11-01,475,347
47,Week 6,Lecture 12,lec12_v0,2018-11-01,410,327
47,Week 6,Lecture 12,lec12_v1,2018-11-01,322,322
47,Week 6,Lecture 12,lec12_v10,2018-11-01,261,22
47,Week 6,Lecture 12,lec12_v2,2018-11-01,169,169
47,Week 6,Lecture 12,lec12_v3,2018-11-03,138,67
47,Week 6,Lecture 12,lec12_v4,2018-11-03,583,531
47,Week 6,Lecture 12,lec12_v5,2018-11-03,234,83
47,Week 6,Lecture 12,lec12_v6,2018-11-25,458,458
47,Week 6,Lecture 12,lec12_v7,2018-11-25,243,243
47,Week 6,Lecture 12,lec12_v8,2018-11-25,516,31
47,Week 6,Lecture 12,lec12_v9,2018-11-25,406,302
47,Week 7,Lecture 13,lec13_v0,2018-11-25,153,153
47,Week 7,Lecture 13,lec13_v1,2018-11-25,229,229
47,Week 7,Lecture 13,lec13_v2,2018-11-25,389,274
47,Week 7,Lecture 13,lec13_v3,2018-11-25,530,3
47,Week 7,Lecture 13,lec13_v4,2018-12-03,415,305
47,Week 7,Lecture 13,lec13_v5,2018-12-03,254,95
47,Week 7,Lecture 13,lec13_v6,2018-12-03,561,117
47,Week 7,Lecture 13,lec13_v7,2018-12-03,218,46
47,Week 7,Lecture 13,lec13_v8,2018-12-03,127,127
47,Week 7,Lecture 13,lec13_v9,2018-12-07,249,249
47,Week 7,Lecture 14,lec14_v0,2018-12-07,204,51
47,Week 7,Lecture 14,lec14_v1,2018-12-07,297,194
47,Week 7,Lecture 14,lec14_v2,2018-12-08,395,186
47,Week 7,Lecture 14,lec14_v3,2018-12-10,183,134
47,Week 8,Lecture 15,lec15_v0,2018-12-13,591,205
47,Week 8,Lecture 15,lec15_v1,2018-12-13,435,127
47,Week 8,Lecture 15,lec15_v10,2018-12-13,130,130
47,Week 8,Lecture 15,lec15_v11,2018-12-13,426,282
47,Week 8,Lecture 15,lec15_v2,2018-12-13,452,452
47,Week 8,Lecture 15,lec15_v3,2018-12-13,401,293
47,Week 8,Lecture 15,lec15_v4,2018-12-13,187,58
47,Week 8,Lecture 15,lec15_v5,2018-12-13,136,81
47,Week 8,Lecture 15,lec15_v6,2018-12-15,128,128
47,Week 8,Lecture 15,lec15_v7,2018-12-15,557,199
49,Week 1,Lecture 1,lec1_v0,2018-09-16,389,65
49,Week 1,Lecture 1,lec1_v1,2018-09-16,564,17
49,Week 1,Lecture 1,lec1_v2,2018-09-23,343,305
49,Week 1,Lecture 1,lec1_v3,2018-09-21,364,149
49,Week 1,Lecture 1,lec1_v4,2018-09-16,402,38
49,Week 1,Lecture 1,lec1_v5,2018-09-16,208,178
49,Week 1,Lecture 1,lec1_v6,2018-09-23,366,123
49,Week 1,Lecture 2,lec2_v0,2018-09-25,265,252
49,Week 1,Lecture 2,lec2_v1,2018-09-23,163,163
49,Week 1,Lecture 2,lec2_v2,2018-09-25,509,60
49,Week 1,Lecture 2,lec2_v3,2018-09-25,453,303
49,Week 2,Lecture 3,lec3_v0,2018-09-25,584,96
49,Week 2,Lecture 3,lec3_v1,2018-10-02,434,192
49,Week 2,Lecture 3,lec3_v3,2018-09-25,195,170
49,Week 2,Lecture 3,lec3_v5,2018-10-02,374,160
50,Week 1,Lecture 1,lec1_v3,2018-09-15,364,185
51,Week 1,Lecture 1,lec1_v1,2018-09-19,564,57
51,Week 1,Lecture 1,lec1_v3,2018-09-19,364,253
51,Week 1,Lecture 1,lec1_v4,2018-09-19,402,101
52,Week 1,Lecture 1,lec1_v0,2018-09-16,389,78
53,Week 1,Lecture 1,lec1_v0,2018-10-17,389,18
53,Week 1,Lecture 1,lec1_v1,2018-09-15,564,402
53,Week 1,Lecture 1,lec1_v2,2018-10-02,343,75
53,Week 1,Lecture 1,lec1_v3,2018-11-06,364,34
53,Week 1,Lecture 1,lec1_v5,2018-11-23,208,13
53,Week 1,Lecture 1,lec1_v6,2018-11-23,366,259
53,Week 1,Lecture 2,lec2_v1,2018-12-04,163,11
53,Week 1,Lecture 2,lec2_v2,2018-12-04,509,286
53,Week 1,Lecture 2,lec2_v3,2018-12-04,453,389
54,Week 1,Lecture 1,lec1_v0,2018-10-03,389,273
54,Week 1,Lecture 1,lec1_v1,2018-09-28,564,207
54,Week 1,Lecture 1,lec1_v3,2018-10-03,364,341
54,Week 1,Lecture 1,lec1_v4,2018-09-17,402,202
55,Week 1,Lecture 1,lec1_v0,2018-09-19,389,273
55,Week 1,Lecture 1,lec1_v1,2018-09-19,564,100
55,Week 1,Lecture 1,lec1_v2,2018-09-29,343,283
55,Week 1,Lecture 1,lec1_v3,2018-09-29,364,111
55,Week 1,Lecture 1,lec1_v4,2018-09-25,402,32
55,Week 1,Lecture 1,lec1_v5,2018-09-29,208,62
55,Week 1,Lecture 1,lec1_v6,2018-09-29,366,357
55,Week 1,Lecture 1,lec1_v7,2018-09-29,422,38
55,Week 1,Lecture 2,lec2_v0,2018-09-29,265,101
55,Week 1,Lecture 2,lec2_v1,2018-10-12,163,23
55,Week 1,Lecture 2,lec2_v2,2018-09-29,509,145
55,Week 1,Lecture 2,lec2_v3,2018-10-20,453,114
55,Week 2,Lecture 3,lec3_v0,2018-10-12,584,269
55,Week 2,Lecture 3,lec3_v1,2018-10-15,434,280
55,Week 2,Lecture 3,lec3_v10,2018-09-29,343,217
55,Week 2,Lecture 3,lec3_v11,2018-10-21,331,221
55,Week 2,Lecture 3,lec3_v2,2018-11-21,416,202
55,Week 2,Lecture 3,lec3_v3,2018-10-21,195,153
55,Week 2,Lecture 3,lec3_v4,2018-11-22,127,127
55,Week 2,Lecture 3,lec3_v5,2018-11-08,374,187
55,Week 2,Lecture 3,lec3_v7,2018-10-21,211,148
55,Week 2,Lecture 3,lec3_v8,2018-11-22,236,100
55,Week 2,Lecture 4,lec4_v1,2018-11-22,360,175
56,Week 1,Lecture 1,lec1_v2,2018-09-16,343,237
57,Week 1,Lecture 1,lec1_v0,2018-09-25,389,27
57,Week 1,Lecture 1,lec1_v1,2018-09-18,564,449
57,Week 1,Lecture 1,lec1_v3,2018-09-25,364,187
57,Week 1,Lecture 1,lec1_v4,2018-09-25,402,38
57,Week 1,Lecture 1,lec1_v5,2018-09-25,208,24
57,Week 1,Lecture 2,lec2_v0,2018-09-25,265,24
57,Week 1,Lecture 2,lec2_v3,2018-09-25,453,223
58,Week 1,Lecture 1,lec1_v0,2018-09-17,389,126
58,Week 1,Lecture 1,lec1_v1,2018-10-03,564,550
58,Week 1,Lecture 1,lec1_v2,2018-10-03,343,247
59,Week 1,Lecture 1,lec1_v0,2018-09-17,389,357
59,Week 1,Lecture 1,lec1_v1,2018-12-07,564,363
59,Week 1,Lecture 1,lec1_v2,2018-11-13,343,25
59,Week 1,Lecture 1,lec1_v3,2018-12-08,364,71
59,Week 1,Lecture 2,lec2_v3,2018-12-08,453,258
60,Week 1,Lecture 1,lec1_v0,2018-09-26,389,370
60,Week 1,Lecture 1,lec1_v2,2018-09-26,343,64
61,Week 1,Lecture 1,lec1_v0,2018-09-16,389,156
61,Week 1,Lecture 1,lec1_v3,2018-09-21,364,46
61,Week 1,Lecture 1,lec1_v4,2018-09-22,402,111
61,Week 1,Lecture 1,lec1_v5,2018-09-16,208,170
61,Week 1,Lecture 1,lec1_v6,2018-10-11,366,319
62,Week 1,Lecture 1,lec1_v0,2018-09-16,389,157
62,Week 1,Lecture 1,lec1_v1,2018-09-16,564,272
63,Week 1,Lecture 1,lec1_v4,2018-09-17,402,116
64,Week 1,Lecture 1,lec1_v0,2018-09-18,389,120
64,Week 1,Lecture 1,lec1_v1,2018-09-18,564,18
64,Week 1,Lecture 1,lec1_v2,2018-09-18,343,343
64,Week 1,Lecture 1,lec1_v3,2018-09-18,364,157
64,Week 1,Lecture 1,lec1_v4,2018-09-18,402,2
64,Week 1,Lecture 1,lec1_v5,2018-09-18,208,208
64,Week 1,Lecture 1,lec1_v6,2018-09-18,366,366
64,Week 1,Lecture 1,lec1_v7,2018-09-18,422,422
64,Week 1,Lecture 2,lec2_v0,2018-09-18,265,265
64,Week 1,Lecture 2,lec2_v1,2018-09-18,163,163
64,Week 1,Lecture 2,lec2_v2,2018-09-18,509,509
64,Week 1,Lecture 2,lec2_v3,2018-09-18,453,453
64,Week 2,Lecture 3,lec3_v0,2018-09-18,584,584
64,Week 2,Lecture 3,lec3_v1,2018-09-18,434,434
64,Week 2,Lecture 3,lec3_v10,2018-09-18,343,343
64,Week 2,Lecture 3,lec3_v11,2018-09-18,331,102
64,Week 2,Lecture 3,lec3_v2,2018-09-19,416,416
64,Week 2,Lecture 3,lec3_v3,2018-09-19,195,104
64,Week 2,Lecture 3,lec3_v4,2018-09-19,127,127
64,Week 2,Lecture 3,lec3_v5,2018-09-19,374,136
64,Week 2,Lecture 3,lec3_v6,2018-09-19,148,148
64,Week 2,Lecture 3,lec3_v7,2018-09-28,211,145
64,Week 2,Lecture 3,lec3_v8,2018-09-30,236,236
64,Week 2,Lecture 3,lec3_v9,2018-09-30,134,134
64,Week 2,Lecture 4,lec4_v0,2018-09-30,427,427
64,Week 2,Lecture 4,lec4_v1,2018-10-01,360,360
64,Week 2,Lecture 4,lec4_v2,2018-10-01,438,438
64,Week 2,Lecture 4,lec4_v3,2018-10-01,339,339
64,Week 2,Lecture 4,lec4_v4,2018-10-01,253,253
64,Week 2,Lecture 4,lec4_v5,2018-10-02,599,599
64,Week 2,Lecture 4,lec4_v6,2018-10-02,598,124
64,Week 2,Lecture 4,lec4_v7,2018-10-02,524,524
64,Week 3,Lecture 5,lec5_v0,2018-10-02,230,230
64,Week 3,Lecture 5,lec5_v1,2018-10-02,259,259
64,Week 3,Lecture 5,lec5_v2,2018-10-02,153,153
64,Week 3,Lecture 5,lec5_v3,2018-10-03,488,427
64,Week 3,Lecture 5,lec5_v4,2018-10-03,312,312
64,Week 3,Lecture 5,lec5_v5,2018-10-08,527,366
64,Week 3,Lecture 6,lec6_v0,2018-10-08,527,527
64,Week 3,Lecture 6,lec6_v1,2018-11-17,120,120
64,Week 3,Lecture 6,lec6_v10,2018-11-21,249,96
65,Week 1,Lecture 1,lec1_v0,2018-09-15,389,144
65,Week 1,Lecture 1,lec1_v2,2018-09-21,343,79
65,Week 1,Lecture 1,lec1_v4,2018-09-21,402,188
65,Week 1,Lecture 1,lec1_v5,2018-09-15,208,110
65,Week 1,Lecture 1,lec1_v7,2018-09-21,422,358
65,Week 1,Lecture 2,lec2_v0,2018-09-15,265,3
65,Week 2,Lecture 3,lec3_v0,2018-09-21,584,72
66,Week 1,Lecture 1,lec1_v3,2018-09-20,364,295
67,Week 1,Lecture 1,lec1_v0,2018-09-15,389,335
67,Week 1,Lecture 1,lec1_v1,2018-09-15,564,556
67,Week 1,Lecture 1,lec1_v2,2018-09-15,343,32
67,Week 1,Lecture 1,lec1_v4,2018-09-15,402,259
69,Week 1,Lecture 1,lec1_v0,2018-09-24,389,389
69,Week 1,Lecture 1,lec1_v1,2018-09-28,564,564
69,Week 1,Lecture 1,lec1_v2,2018-09-28,343,46
69,Week 1,Lecture 1,lec1_v3,2018-09-28,364,364
69,Week 1,Lecture 1,lec1_v4,2018-09-28,402,402
69,Week 1,Lecture 1,lec1_v5,2018-09-28,208,208
69,Week 1,Lecture 1,lec1_v6,2018-09-28,366,366
69,Week 1,Lecture 1,lec1_v7,2018-09-28,422,422
69,Week 1,Lecture 2,lec2_v0,2018-09-28,265,265
69,Week 1,Lecture 2,lec2_v1,2018-09-28,163,163
69,Week 1,Lecture 2,lec2_v2,2018-09-28,509,509
69,Week 1,Lecture 2,lec2_v3,2018-09-28,453,292
69,Week 2,Lecture 3,lec3_v0,2018-09-28,584,584
69,Week 2,Lecture 3,lec3_v1,2018-09-28,434,84
69,Week 2,Lecture 3,lec3_v10,2018-09-28,343,343
69,Week 2,Lecture 3,lec3_v11,2018-10-03,331,331
69,Week 2,Lecture 3,lec3_v2,2018-10-03,416,416
69,Week 2,Lecture 3,lec3_v3,2018-10-03,195,195
69,Week 2,Lecture 3,lec3_v4,2018-10-04,127,127
69,Week 2,Lecture 3,lec3_v5,2018-10-07,374,42
69,Week 2,Lecture 3,lec3_v6,2018-10-09,148,148
69,Week 2,Lecture 3,lec3_v7,2018-10-14,211,105
69,Week 2,Lecture 3,lec3_v8,2018-10-14,236,236
69,Week 2,Lecture 3,lec3_v9,2018-10-22,134,134
69,Week 2,Lecture 4,lec4_v0,2018-10-28,427,427
69,Week 2,Lecture 4,lec4_v1,2018-10-28,360,78
69,Week 2,Lecture 4,lec4_v2,2018-11-05,438,438
69,Week 2,Lecture 4,lec4_v3,2018-10-30,339,339
69,Week 2,Lecture 4,lec4_v4,2018-11-05,253,83
69,Week 2,Lecture 4,lec4_v5,2018-11-05,599,599
69,Week 2,Lecture 4,lec4_v6,2018-11-14,598,598
69,Week 2,Lecture 4,lec4_v7,2018-11-14,524,415
69,Week 3,Lecture 5,lec5_v0,2018-11-14,230,230
69,Week 3,Lecture 5,lec5_v1,2018-11-14,259,259
69,Week 3,Lecture 5,lec5_v2,2018-11-14,153,153
69,Week 3,Lecture 5,lec5_v3,2018-11-14,488,12
69,Week 3,Lecture 5,lec5_v4,2018-11-14,312,312
69,Week 3,Lecture 5,lec5_v5,2018-11-14,527,222
69,Week 3,Lecture 6,lec6_v0,2018-11-14,527,384
69,Week 3,Lecture 6,lec6_v1,2018-11-14,120,119
69,Week 3,Lecture 6,lec6_v10,2018-11-14,249,249
69,Week 3,Lecture 6,lec6_v11,2018-11-14,161,161
71,Week 1,Lecture 1,lec1_v2,2018-09-15,343,40
72,Week 1,Lecture 1,lec1_v0,2018-09-18,389,303
73,Week 1,Lecture 1,lec1_v0,2018-09-30,389,313
73,Week 1,Lecture 1,lec1_v1,2018-10-05,564,339
73,Week 1,Lecture 1,lec1_v3,2018-10-21,364,90
73,Week 1,Lecture 1,lec1_v5,2018-10-05,208,28
73,Week 1,Lecture 1,lec1_v6,2018-10-04,366,205
73,Week 1,Lecture 1,lec1_v7,2018-10-07,422,316
73,Week 2,Lecture 3,lec3_v0,2018-10-21,584,347
74,Week 1,Lecture 1,lec1_v0,2018-09-16,389,144
74,Week 1,Lecture 1,lec1_v1,2018-10-05,564,532
74,Week 1,Lecture 1,lec1_v2,2018-10-05,343,38
74,Week 1,Lecture 1,lec1_v3,2018-10-05,364,11
74,Week 1,Lecture 1,lec1_v6,2018-10-05,366,201
74,Week 1,Lecture 2,lec2_v1,2018-10-05,163,163
75,Week 1,Lecture 1,lec1_v0,2018-09-15,389,359
75,Week 1,Lecture 1,lec1_v1,2018-09-15,564,419
75,Week 1,Lecture 1,lec1_v2,2018-09-15,343,300
75,Week 1,Lecture 1,lec1_v4,2018-09-15,402,199
76,Week 1,Lecture 1,lec1_v0,2018-09-17,389,219
76,Week 1,Lecture 1,lec1_v1,2018-09-17,564,502
76,Week 1,Lecture 1,lec1_v2,2018-09-25,343,45
76,Week 1,Lecture 1,lec1_v3,2018-09-25,364,342
76,Week 1,Lecture 1,lec1_v4,2018-09-21,402,275
76,Week 1,Lecture 1,lec1_v5,2018-09-25,208,170
76,Week 1,Lecture 1,lec1_v6,2018-10-30,366,76
76,Week 1,Lecture 1,lec1_v7,2018-09-25,422,13
76,Week 1,Lecture 2,lec2_v2,2018-10-30,509,306
76,Week 1,Lecture 2,lec2_v3,2018-10-31,453,85
76,Week 2,Lecture 3,lec3_v1,2018-10-30,434,45
77,Week 1,Lecture 1,lec1_v0,2018-09-18,389,389
